date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
2013-07-31,2013,7,31,3,0,1,1.273,0.443,0.195,-0.088,0.28,-1.071,0.91,0.161,-0.883,-0.094,1.044,-0.95,0.016,-0.994,1.006,-0.012,-0.025,0.466,-1.148,0.682,-2.641
2013-08-01,2013,8,1,3,1,0,0.406,0.372,0.216,0.018,0.166,-0.519,-0.633,1.153,0.477,-0.328,-0.795,1.123,-2.238,-0.694,-0.452,1.146,0.333,0.873,0.218,-1.091,0.393
2013-08-02,2013,8,2,3,0,0,2.471,0.268,0.038,-0.126,0.096,1.092,-0.222,-0.87,9.276,-1.057,0.932,0.125,3.441,0.504,-1.152,0.647,12.504,1.088,-0.208,-0.88,-2.223
2013-08-05,2013,8,5,3,0,0,3.228,0.306,0.045,-0.192,0.141,0.961,0.074,-1.035,-1.582,-0.849,-0.253,1.102,0.553,1.135,-0.385,-0.751,-0.353,1.115,-0.298,-0.817,-1.086
2013-08-06,2013,8,6,3,0,0,-1.829,0.322,0.023,-0.122,0.259,-0.592,1.155,-0.563,-2.71,1.139,-0.732,-0.408,0.329,0.331,0.792,-1.124,-1.585,0.16,0.91,-1.07,-1.797
2013-08-07,2013,8,7,3,0,0,-5.707,0.432,0.18,0.124,0.413,1.147,-0.686,-0.461,-0.683,0.935,0.119,-1.054,-0.851,1.149,-0.671,-0.479,-1.277,-1.123,0.33,0.794,-0.432
2013-08-08,2013,8,8,3,0,0,-0.567,0.503,0.173,0.247,0.235,0.337,0.788,-1.125,-0.89,-0.805,1.119,-0.315,-2.375,1.001,-0.003,-0.999,-0.893,1.054,-0.936,-0.117,0.144
2013-08-09,2013,8,9,3,0,0,0.392,0.505,0.17,0.176,0.294,-1.124,0.333,0.791,-1.151,-0.736,-0.402,1.139,-0.01,-1.005,0.995,0.009,-0.969,0.555,0.599,-1.154,-0.433
2013-08-12,2013,8,12,3,0,0,-1.391,0.479,0.144,0.052,0.089,0.584,-1.155,0.57,1.113,0.962,-1.034,0.073,5.187,-0.227,-0.867,1.094,0.127,-1.152,0.505,0.647,-5.029
2013-08-13,2013,8,13,3,0,0,-2.799,0.412,0.133,0.123,0.156,-0.396,1.137,-0.742,1.122,0.952,0.09,-1.042,-0.414,-0.603,1.154,-0.552,4.671,-0.807,-0.311,1.119,1.241
2013-08-14,2013,8,14,3,0,0,-2.411,0.458,0.102,0.211,0.068,-0.057,-0.971,1.027,-1.421,0.195,0.888,-1.083,-3.669,-0.03,-0.985,1.014,-0.927,-1.123,0.328,0.795,2.138
2013-08-15,2013,8,15,3,0,0,2.32,0.462,0.107,0.093,0.269,1.04,-0.085,-0.955,0.947,-1.15,0.487,0.663,0.162,-0.019,1.009,-0.99,3.195,-0.531,-0.622,1.154,1.724
2013-08-16,2013,8,16,3,0,0,0.261,0.407,0.193,-0.006,0.221,-1.097,0.861,0.235,-0.249,-0.087,-0.954,1.04,1.255,-1.092,0.222,0.87,-0.39,1.148,-0.467,-0.681,3.525
2013-08-19,2013,8,19,3,0,0,1.014,0.358,0.194,-0.113,0.097,-0.279,-0.831,1.11,0.489,0.154,0.914,-1.068,3.49,-0.257,-0.847,1.103,2.065,1.034,-0.073,-0.962,-1.08
2013-08-20,2013,8,20,3,0,0,0.622,0.228,0.065,-0.062,0.037,-0.657,1.151,-0.494,5.288,-0.012,-0.994,1.006,-4.212,-0.947,1.046,-0.098,3.681,1.069,-0.155,-0.913,-1.523
2013-08-21,2013,8,21,3,0,0,-1.447,0.253,0.061,-0.006,0.13,0.288,-1.112,0.824,-0.937,1.144,-0.433,-0.71,-0.146,-0.653,-0.498,1.151,0.204,0.175,0.901,-1.076,-2.301
2013-08-22,2013,8,22,3,0,0,5.016,0.36,0.232,-0.148,0.342,1.135,-0.383,-0.752,-0.243,-1.102,0.85,0.252,0.147,1.154,-0.608,-0.546,0.114,1.137,-0.743,-0.393,-1.346
2013-08-23,2013,8,23,3,0,0,2.991,0.46,0.178,-0.235,0.342,0.15,0.916,-1.067,-1.547,-0.256,-0.847,1.103,0.505,0.888,0.196,-1.083,-1.039,0.878,0.211,-1.089,-0.847
2013-08-26,2013,8,26,3,0,0,-0.566,0.653,0.184,-0.262,0.298,1.073,-0.907,-0.166,-2.083,1.086,-0.203,-0.883,1.356,1.14,-0.409,-0.731,-1.327,0.874,0.217,-1.091,-3.64
2013-08-27,2013,8,27,3,0,0,2.82,0.62,0.2,-0.192,0.22,-0.483,1.15,-0.667,0.013,-0.558,1.154,-0.597,-1.52,-0.116,1.053,-0.937,-1.351,1.025,-0.053,-0.973,-2.804
2013-08-28,2013,8,28,3,0,0,-1.568,0.641,0.181,-0.026,0.256,-0.502,-0.649,1.152,-0.851,0.782,-1.127,0.344,-1.161,-0.844,-0.26,1.104,-1.218,0.377,0.757,-1.134,-2.746
2013-08-29,2013,8,29,3,0,0,1.108,0.474,0.109,-0.088,0.246,-1.146,0.695,0.451,3.448,-0.143,1.064,-0.921,0.608,-1.085,0.2,0.885,2.485,-0.935,-0.119,1.054,-4.789
2013-08-30,2013,8,30,3,0,0,1.556,0.416,0.116,-0.041,0.188,-0.574,-0.58,1.155,0.924,-0.712,-0.432,1.143,-1.448,-0.26,-0.845,1.104,2.143,1.146,-0.695,-0.451,-0.1
2013-09-03,2013,9,3,3,0,0,-2.64,0.395,0.079,-0.0,0.259,1.155,-0.573,-0.582,1.955,1.149,-0.676,-0.473,0.673,0.922,0.141,-1.063,2.948,0.559,0.595,-1.155,-0.922
2013-09-04,2013,9,4,3,0,0,0.498,0.414,0.069,0.022,0.246,-0.139,1.062,-0.923,-0.933,-0.319,1.121,-0.802,-0.587,-0.089,1.041,-0.953,-4.027,1.154,-0.609,-0.546,-3.63
2013-09-05,2013,9,5,3,0,0,-0.1,0.369,0.138,0.084,0.188,-1.102,0.252,0.85,-0.138,-0.387,-0.749,1.136,-1.381,-1.149,0.475,0.674,0.324,0.118,0.936,-1.054,-0.983
2013-09-06,2013,9,6,3,0,0,-0.958,0.308,0.094,0.02,0.082,-0.05,-0.974,1.024,1.906,1.051,-0.111,-0.94,3.375,-0.127,-0.93,1.058,1.301,-1.136,0.39,0.746,-0.12
2013-09-09,2013,9,9,3,0,0,-1.506,0.306,0.091,0.093,0.076,1.017,-0.034,-0.983,1.068,0.899,0.179,-1.077,-1.973,1.12,-0.317,-0.803,0.4,-1.096,0.234,0.862,1.009
2013-09-10,2013,9,10,3,0,0,2.957,0.387,0.078,-0.02,0.268,0.911,0.159,-1.07,-2.18,-1.149,0.676,0.472,0.117,-0.522,1.153,-0.631,-1.233,0.488,-1.15,0.662,1.517
2013-09-11,2013,9,11,3,0,0,-1.767,0.414,0.039,0.009,0.292,-0.756,1.134,-0.378,-2.852,0.63,-1.153,0.523,0.336,-0.902,-0.174,1.075,-0.254,-0.004,1.002,-0.998,1.213
2013-09-12,2013,9,12,3,0,0,0.564,0.42,0.037,-0.066,0.26,-0.085,-0.955,1.04,-0.556,0.015,0.993,-1.007,0.872,-0.48,-0.67,1.149,4.269,-0.007,-0.996,1.003,-2.975
2013-09-13,2013,9,13,3,0,0,1.673,0.361,0.071,-0.018,0.192,-1.125,0.788,0.338,1.369,-0.866,-0.229,1.095,-1.611,-1.042,0.951,0.091,8.329,0.846,0.257,-1.104,1.647
2013-09-16,2013,9,16,3,0,0,-0.852,0.344,0.069,-0.051,0.14,-0.149,-0.917,1.066,0.6,1.038,-0.957,-0.081,1.738,1.084,-0.886,-0.198,-0.495,1.075,-0.172,-0.903,-2.593
2013-09-17,2013,9,17,3,0,0,0.692,0.317,0.032,-0.056,0.141,0.639,0.513,-1.152,3.148,-0.15,1.066,-0.917,-0.046,-0.538,1.154,-0.616,0.002,0.214,0.876,-1.09,-2.242
2013-09-18,2013,9,18,3,0,0,-0.511,0.296,0.069,0.025,0.09,-1.154,0.606,0.548,-0.22,0.353,-1.129,0.775,-2.329,-0.601,-0.554,1.154,-0.632,-0.602,-0.553,1.154,-3.918
2013-09-19,2013,9,19,3,0,0,4.002,0.438,0.285,-0.165,0.276,1.129,-0.776,-0.353,-0.367,-1.121,0.801,0.319,0.939,1.155,-0.582,-0.572,-0.217,1.155,-0.578,-0.577,-0.525
2013-09-20,2013,9,20,3,0,0,2.448,0.487,0.271,-0.239,0.271,-0.008,1.004,-0.996,-0.551,-0.222,-0.87,1.092,0.6,0.36,0.77,-1.13,-1.119,0.86,0.237,-1.097,-1.096
2013-09-23,2013,9,23,3,0,0,-1.861,0.601,0.142,-0.183,0.364,-0.3,-0.816,1.116,-2.7,1.121,-0.319,-0.801,0.659,-1.106,0.265,0.841,-1.823,0.11,0.94,-1.051,-5.309
2013-09-24,2013,9,24,3,0,0,1.75,0.51,0.042,-0.096,0.281,-0.545,1.154,-0.609,5.995,-0.416,1.141,-0.725,-1.349,-0.815,-0.301,1.116,1.71,0.047,-1.023,0.976,-3.819
2013-09-25,2013,9,25,3,0,0,0.907,0.477,0.086,-0.033,0.229,-1.053,0.116,0.937,0.085,-0.343,-0.783,1.126,-1.161,0.612,-1.154,0.542,5.207,1.106,-0.265,-0.84,0.234
2013-09-26,2013,9,26,3,0,0,1.028,0.382,0.108,-0.151,0.054,-1.022,0.045,0.977,1.63,0.409,0.731,-1.14,6.986,-0.409,1.14,-0.731,1.065,1.025,-0.052,-0.973,-1.359
2013-09-27,2013,9,27,3,0,0,1.771,0.327,0.058,-0.156,0.061,-0.065,-0.966,1.031,2.774,-1.143,0.43,0.713,-0.935,-0.843,-0.261,1.105,-0.546,0.927,0.133,-1.06,-2.081
2013-09-30,2013,9,30,3,0,1,2.26,0.343,0.083,-0.215,0.081,1.096,-0.234,-0.862,0.532,-0.933,-0.123,1.056,1.268,1.126,-0.785,-0.341,0.699,1.014,-0.03,-0.985,-2.422
2013-10-01,2013,10,1,4,1,0,-0.497,0.382,0.055,-0.151,0.189,0.148,0.918,-1.066,-2.003,1.137,-0.743,-0.394,0.114,0.147,0.918,-1.066,-0.605,0.433,0.711,-1.144,-2.84
2013-10-02,2013,10,2,4,0,0,-4.222,0.64,0.395,0.094,0.401,1.153,-0.631,-0.523,-0.801,1.035,-0.075,-0.961,-0.796,1.151,-0.657,-0.494,-0.912,-1.154,0.551,0.603,0.254
2013-10-03,2013,10,3,4,0,0,-1.004,0.755,0.353,0.23,0.243,0.069,0.964,-1.033,-0.912,-0.467,1.148,-0.681,-2.14,0.746,0.39,-1.136,-0.999,-0.918,-0.148,1.066,1.103
2013-10-04,2013,10,4,4,0,0,2.531,0.814,0.265,0.107,0.407,-0.927,-0.132,1.06,-1.599,-1.011,0.023,0.988,-0.105,-1.095,0.865,0.231,-2.483,0.581,-1.155,0.574,3.3
2013-10-07,2013,10,7,4,0,0,0.333,0.593,0.175,-0.077,0.213,-0.923,-0.139,1.062,2.865,0.169,-1.074,0.905,2.752,-0.79,-0.335,1.124,0.652,0.769,0.362,-1.131,0.356
2013-10-08,2013,10,8,4,0,0,-5.534,0.616,0.212,0.1,0.49,1.093,-0.87,-0.223,0.769,1.112,-0.286,-0.826,0.034,0.35,-1.128,0.778,6.897,-1.121,0.801,0.32,-1.448
2013-10-09,2013,10,9,4,0,0,-3.525,0.726,0.257,0.334,0.347,0.674,0.474,-1.149,-0.614,0.182,0.897,-1.078,-1.841,0.933,0.123,-1.056,0.464,-0.94,-0.111,1.051,0.76
2013-10-10,2013,10,10,4,0,0,-0.093,0.717,0.272,0.351,0.319,-1.15,0.669,0.481,-1.049,-1.064,0.144,0.92,-1.225,-1.123,0.794,0.329,-0.348,0.257,-1.103,0.847,3.58
2013-10-11,2013,10,11,4,0,0,3.33,0.614,0.256,0.004,0.397,-0.293,-0.821,1.114,0.913,-1.009,0.018,0.991,1.616,-0.649,-0.502,1.152,0.751,1.05,-0.108,-0.941,0.253
2013-10-14,2013,10,14,4,0,0,2.626,0.5,0.084,-0.234,0.215,0.678,0.471,-1.148,4.777,-0.376,-0.757,1.134,2.925,-0.991,-0.019,1.009,12.553,0.711,0.432,-1.143,-2.277
2013-10-15,2013,10,15,4,0,0,-0.728,0.49,0.101,-0.207,0.26,-1.15,0.661,0.489,-0.853,1.14,-0.413,-0.728,0.838,1.14,-0.728,-0.413,-0.079,1.135,-0.384,-0.751,-2.828
2013-10-16,2013,10,16,4,0,0,-0.73,0.426,0.114,-0.045,0.233,-0.69,-0.456,1.147,0.995,0.577,0.577,-1.155,-1.506,-0.448,1.146,-0.698,-0.387,0.494,0.657,-1.151,-1.588
2013-10-17,2013,10,17,4,0,0,-0.405,0.325,0.063,0.076,0.023,-1.129,0.353,0.776,3.675,-1.155,0.577,0.577,-16.916,-0.888,-0.196,1.083,-0.397,-1.091,0.218,0.873,-6.397
2013-10-18,2013,10,18,4,0,0,-0.409,0.277,0.062,0.063,0.023,-0.764,-0.368,1.132,1.56,-0.563,-0.592,1.155,1.155,-0.879,-0.209,1.088,3.486,0.366,-1.131,0.765,1.714
2013-10-21,2013,10,21,4,0,0,-6.188,0.436,0.338,0.27,0.382,1.154,-0.613,-0.54,-0.264,1.155,-0.576,-0.578,-0.474,1.145,-0.7,-0.445,0.049,-1.153,0.626,0.527,0.652
2013-10-22,2013,10,22,4,0,0,0.606,0.611,0.331,0.231,0.421,0.503,0.648,-1.152,-1.077,-0.713,1.143,-0.43,-0.431,0.554,0.6,-1.154,-0.912,-0.656,-0.495,1.151,1.06
2013-10-23,2013,10,23,4,0,0,-2.681,0.794,0.028,0.312,0.391,-0.589,-0.565,1.155,-20.226,-0.047,-0.976,1.022,-0.671,1.152,-0.644,-0.509,-5.71,-1.146,0.453,0.694,3.147
2013-10-24,2013,10,24,4,0,0,4.707,0.778,0.0,-0.106,0.42,0.222,-0.445,0.222,48.222,-1.041,0.953,0.088,1.949,-0.778,1.128,-0.35,-0.239,0.743,-1.137,0.393,0.624
2013-10-25,2013,10,25,4,0,0,-2.682,0.69,0.153,0.018,0.486,-1.155,0.58,0.575,0.58,0.587,-1.155,0.568,-0.18,-1.04,0.085,0.955,0.281,0.128,0.93,-1.058,0.56
2013-10-28,2013,10,28,4,0,0,-4.495,0.615,0.143,0.083,0.55,-0.431,-0.712,1.143,1.139,0.737,0.401,-1.138,0.384,-0.508,-0.644,1.152,2.539,-1.089,0.211,0.878,-0.775
2013-10-29,2013,10,29,4,0,0,1.04,0.632,0.172,0.226,0.308,1.147,-0.457,-0.689,0.845,-1.102,0.85,0.251,-2.494,1.154,-0.544,-0.61,0.264,-0.336,-0.789,1.125,2.107
2013-10-30,2013,10,30,4,0,0,-3.398,0.672,0.142,0.245,0.317,-0.27,1.107,-0.837,-1.118,0.365,-1.131,0.766,0.184,-0.495,1.151,-0.656,-0.727,-1.102,0.85,0.252,2.78
2013-10-31,2013,10,31,4,0,1,2.67,0.691,0.121,-0.013,0.334,-0.676,-0.472,1.149,-1.139,-0.813,1.116,-0.303,1.497,-0.419,-0.723,1.141,-0.906,-0.446,-0.699,1.145,0.58
2013-11-01,2013,11,1,4,1,0,-0.512,0.536,0.148,0.044,0.323,-1.151,0.492,0.659,1.982,0.036,-1.017,0.982,-0.489,-1.042,0.952,0.089,5.377,1.123,-0.327,-0.795,2.618
2013-11-04,2013,11,4,4,0,0,5.822,0.573,0.192,-0.303,0.368,0.893,-1.081,0.188,0.316,-1.024,0.974,0.05,1.804,1.078,-0.897,-0.181,-0.491,1.144,-0.437,-0.707,-0.795
2013-11-05,2013,11,5,4,0,0,-1.804,0.594,0.201,-0.137,0.477,0.385,0.75,-1.135,0.076,0.735,-1.139,0.404,-0.309,1.066,-0.147,-0.918,-0.639,0.675,0.474,-1.149,-1.427
2013-11-06,2013,11,6,4,0,0,-2.415,0.792,0.149,-0.075,0.524,1.119,-0.805,-0.314,-2.85,0.606,0.548,-1.154,0.248,0.986,0.028,-1.013,-1.675,-1.153,0.632,0.52,-0.387
2013-11-07,2013,11,7,4,0,0,-3.162,0.722,0.216,0.25,0.041,-0.863,1.096,-0.233,0.106,1.073,-0.166,-0.906,-22.452,-0.595,1.155,-0.559,-2.42,-0.851,-0.251,1.101,1.017
2013-11-08,2013,11,8,4,0,0,1.066,0.682,0.24,0.147,0.213,-0.542,-0.612,1.154,-0.044,-1.146,0.693,0.453,0.309,-0.558,-0.596,1.154,-0.56,-0.7,-0.446,1.145,4.728
2013-11-11,2013,11,11,4,0,0,2.557,0.547,0.01,-0.017,0.28,0.7,0.445,-1.145,39.258,-0.822,-0.291,1.113,0.93,-1.154,0.597,0.557,2.372,1.115,-0.818,-0.297,2.965
2013-11-12,2013,11,12,4,0,0,-5.0,0.558,0.009,0.038,0.372,1.141,-0.415,-0.726,-2.67,1.131,-0.765,-0.366,0.689,-0.468,-0.681,1.148,1.106,-0.596,1.154,-0.558,-0.096
2013-11-13,2013,11,13,4,0,0,-1.543,0.508,0.092,0.118,0.354,-1.152,0.648,0.504,0.475,0.068,0.964,-1.032,-0.612,-1.046,0.946,0.1,7.362,-0.453,-0.693,1.146,-0.653
2013-11-14,2013,11,14,4,0,0,-0.959,0.463,0.091,0.23,0.2,-0.48,-0.67,1.149,1.003,-0.708,-0.436,1.144,-2.378,-0.723,-0.418,1.141,0.479,-0.74,1.138,-0.398,11.378
2013-11-15,2013,11,15,4,0,0,-1.034,0.354,0.099,0.108,0.03,-1.15,0.663,0.488,2.166,-0.487,-0.664,1.15,11.657,-1.141,0.417,0.724,2.298,-1.089,0.212,0.877,0.333
2013-11-18,2013,11,18,4,0,0,-11.26,0.572,0.429,0.365,0.475,1.129,-0.774,-0.355,-0.396,1.155,-0.572,-0.583,-0.468,1.139,-0.732,-0.407,-0.343,-1.146,0.449,0.697,0.823
2013-11-19,2013,11,19,4,0,0,5.282,0.649,0.408,0.187,0.683,0.007,0.997,-1.003,-0.564,-0.924,1.062,-0.138,-0.145,0.319,0.801,-1.121,-0.786,-0.229,-0.866,1.094,1.398
2013-11-20,2013,11,20,4,0,0,-4.104,0.756,0.264,0.267,0.681,-0.744,-0.393,1.137,-1.953,0.095,-1.044,0.949,-0.255,-1.08,0.187,0.893,-1.92,-0.661,1.15,-0.49,4.555
2013-11-21,2013,11,21,4,0,0,-0.647,0.505,0.181,-0.02,0.393,-1.116,0.302,0.814,3.047,0.185,0.895,-1.08,2.375,-0.797,-0.325,1.122,1.928,-0.379,-0.755,1.134,-0.577
2013-11-22,2013,11,22,4,0,0,-0.165,0.394,0.143,0.132,0.173,-0.511,-0.641,1.152,1.8,-0.687,-0.46,1.147,-3.325,-0.839,-0.268,1.107,5.323,-0.293,1.114,-0.821,8.91
2013-11-25,2013,11,25,4,0,0,-3.029,0.331,0.034,0.103,0.123,1.111,-0.284,-0.827,6.636,1.14,-0.729,-0.411,1.848,-1.005,0.009,0.995,3.373,-0.949,-0.095,1.044,-0.522
2013-11-26,2013,11,26,4,0,0,0.929,0.377,0.06,0.061,0.165,1.06,-0.132,-0.927,-1.236,-0.824,1.113,-0.289,-0.05,1.127,-0.782,-0.345,0.081,-0.916,-0.15,1.067,2.689
2013-11-27,2013,11,27,4,0,0,4.435,0.435,0.063,-0.069,0.31,0.949,0.095,-1.044,-1.803,-0.99,-0.019,1.01,0.265,0.107,0.942,-1.049,-0.593,1.153,-0.624,-0.53,-0.381
2013-11-29,2013,11,29,4,0,0,-1.956,0.392,0.134,-0.095,0.271,-1.131,0.767,0.364,-0.172,0.961,-1.035,0.074,1.249,-1.077,0.179,0.898,-0.816,0.621,0.532,-1.154,-1.065
2013-12-02,2013,12,2,4,0,0,-1.756,0.348,0.132,-0.021,0.307,-0.303,-0.813,1.116,0.707,0.543,0.611,-1.154,-0.174,-0.947,-0.099,1.046,1.701,-1.149,0.674,0.475,-3.3
2013-12-03,2013,12,3,4,0,0,8.307,0.48,0.357,-0.163,0.553,1.15,-0.48,-0.669,0.044,-1.154,0.559,0.596,-0.384,1.149,-0.674,-0.475,-0.205,1.143,-0.712,-0.431,-0.462
2013-12-04,2013,12,4,4,0,0,-3.865,0.562,0.298,-0.099,0.617,-0.251,1.102,-0.85,-1.076,0.741,-1.137,0.396,0.43,-0.259,1.104,-0.845,-0.632,0.284,0.827,-1.111,-0.818
2013-12-05,2013,12,5,4,0,0,0.235,0.544,0.321,-0.155,0.591,-0.898,-0.18,1.078,-0.738,0.225,0.868,-1.093,0.508,-0.788,-0.337,1.125,-0.967,-0.301,-0.815,1.116,-5.778
2013-12-06,2013,12,6,4,0,0,-3.021,0.385,0.117,0.204,0.2,0.233,-1.096,0.863,4.298,0.362,-1.131,0.769,-5.026,-0.812,-0.305,1.117,5.733,-1.006,0.994,0.013,3.698
2013-12-09,2013,12,9,4,0,0,3.249,0.39,0.123,-0.017,0.292,0.893,0.188,-1.081,0.79,-0.992,1.008,-0.016,1.287,0.417,-1.141,0.724,5.944,0.813,-1.117,0.303,-0.393
2013-12-10,2013,12,10,4,0,0,1.505,0.438,0.054,-0.058,0.301,-0.685,1.148,-0.462,-3.36,-0.283,-0.828,1.111,0.118,1.057,-0.125,-0.932,0.034,0.686,0.462,-1.147,0.037
2013-12-11,2013,12,11,4,0,0,-1.597,0.379,0.132,-0.1,0.231,-1.071,0.163,0.909,0.254,1.079,-0.184,-0.895,1.634,-1.021,0.977,0.044,-0.594,-1.126,0.785,0.341,-2.849
2013-12-12,2013,12,12,4,0,0,5.269,0.428,0.206,-0.171,0.334,1.06,-0.926,-0.135,0.343,-1.039,0.955,0.084,-0.407,0.582,-1.155,0.573,-0.234,1.095,-0.866,-0.229,-0.377
2013-12-13,2013,12,13,4,0,0,-0.271,0.394,0.221,-0.114,0.355,-0.433,1.144,-0.71,0.028,0.397,-1.138,0.741,-0.08,0.534,0.62,-1.154,0.61,0.597,0.558,-1.154,-0.598
2013-12-16,2013,12,16,4,0,0,-0.365,0.412,0.204,-0.152,0.317,-0.602,-0.553,1.154,-0.853,0.592,0.563,-1.155,0.947,-1.154,0.539,0.615,-0.954,1.068,-0.155,-0.914,-33.89
2013-12-17,2013,12,17,4,0,0,3.201,0.38,0.15,-0.088,0.206,1.154,-0.61,-0.544,1.775,-1.154,0.6,0.555,-2.09,0.556,-1.154,0.599,0.678,1.153,-0.523,-0.63,-0.697
2013-12-18,2013,12,18,4,0,0,-2.879,0.48,0.167,-0.002,0.306,0.7,0.445,-1.145,-1.085,0.933,-1.056,0.123,0.093,0.775,0.353,-1.129,0.391,-0.57,1.155,-0.585,-0.697
2013-12-19,2013,12,19,4,0,0,-4.392,0.559,0.035,0.124,0.394,-0.92,1.065,-0.145,-7.666,0.732,0.407,-1.139,-0.222,1.01,-0.021,-0.989,-4.392,-1.069,0.156,0.913,0.15
2013-12-20,2013,12,20,4,0,0,1.159,0.436,0.22,0.195,0.272,-1.14,0.411,0.729,0.535,-1.122,0.796,0.326,-1.91,-1.13,0.772,0.358,-0.03,-0.201,-0.884,1.085,2.301
2013-12-23,2013,12,23,4,0,0,-0.906,0.318,0.183,0.129,0.264,-0.412,-0.729,1.14,1.523,-0.162,-0.909,1.071,0.586,-0.823,-0.29,1.113,0.808,0.674,0.475,-1.149,3.528
2013-12-24,2013,12,24,4,0,0,0.931,0.257,0.08,-0.039,0.109,1.077,-0.177,-0.9,3.36,-0.5,1.151,-0.652,4.124,1.035,-0.961,-0.073,2.261,1.154,-0.544,-0.611,-1.155
2013-12-26,2013,12,26,4,0,0,0.296,0.278,0.057,-0.013,0.092,-0.536,1.154,-0.618,-1.639,-0.196,-0.887,1.084,-1.069,-0.155,1.068,-0.914,-0.032,0.88,0.207,-1.087,-1.138
2013-12-27,2013,12,27,4,0,0,-2.766,0.301,0.049,0.051,0.199,0.244,-1.1,0.855,-1.195,1.14,-0.411,-0.729,0.177,-0.905,-0.168,1.073,-0.938,-0.636,1.153,-0.517,-3.726
2013-12-30,2013,12,30,4,0,0,0.866,0.277,0.033,0.053,0.197,-0.193,1.082,-0.89,1.979,-0.717,1.142,-0.426,-0.747,-0.906,-0.168,1.073,3.164,-0.258,-0.846,1.104,-0.717
2013-12-31,2013,12,31,4,0,1,-1.256,0.296,0.022,0.106,0.184,0.32,-1.121,0.801,-2.172,0.111,-1.051,0.94,-0.74,-0.73,-0.41,1.14,3.746,-0.881,1.087,-0.206,4.083
2014-01-02,2014,1,2,1,0,0,0.2,0.323,0.065,0.006,0.109,1.119,-0.312,-0.807,-0.148,-0.238,1.097,-0.86,2.494,1.149,-0.672,-0.478,0.461,-0.703,-0.442,1.145,0.103
2014-01-03,2014,1,3,1,0,0,-0.294,0.312,0.078,0.045,0.074,-0.932,1.056,-0.125,-0.532,-0.212,-0.877,1.089,-1.792,-0.35,1.128,-0.778,-0.575,-1.07,0.159,0.911,5.487
2014-01-06,2014,1,6,1,0,0,-2.041,0.326,0.08,0.07,0.115,0.224,-1.093,0.869,-0.296,1.128,-0.35,-0.778,0.487,-0.072,-0.962,1.034,-1.54,-1.139,0.407,0.733,0.932
2014-01-07,2014,1,7,1,0,0,1.165,0.309,0.06,0.038,0.158,0.572,0.583,-1.155,1.435,-0.972,1.026,-0.053,-0.365,0.012,0.994,-1.006,3.478,0.506,-1.152,0.646,1.025
2014-01-08,2014,1,8,1,0,0,1.606,0.339,0.008,-0.026,0.197,-1.154,0.537,0.617,-12.021,-0.69,-0.457,1.147,0.281,1.108,-0.835,-0.273,-1.419,0.964,0.068,-1.032,0.162
2014-01-09,2014,1,9,1,0,0,-3.369,0.37,0.059,0.018,0.273,1.147,-0.691,-0.456,-0.444,1.151,-0.66,-0.491,0.669,-0.25,1.101,-0.851,-0.286,-0.992,1.008,-0.016,-1.275
2014-01-10,2014,1,10,1,0,0,-1.88,0.404,0.065,0.117,0.253,0.613,0.541,-1.154,-0.937,0.258,0.846,-1.104,-0.922,1.071,-0.91,-0.16,-1.244,-0.866,-0.228,1.094,0.417
2014-01-13,2014,1,13,1,0,0,-4.622,0.498,0.099,0.314,0.124,1.154,-0.554,-0.601,-1.708,0.925,-1.061,0.136,-3.836,-0.063,1.03,-0.967,-0.211,-1.129,0.354,0.775,1.646
2014-01-14,2014,1,14,1,0,0,12.879,0.915,0.676,-0.258,0.984,1.146,-0.448,-0.698,-0.705,-1.146,0.698,0.447,0.599,1.153,-0.624,-0.53,-0.702,1.108,-0.837,-0.271,-0.111
2014-01-15,2014,1,15,1,0,0,-2.632,0.992,0.604,-0.222,1.009,-0.524,1.153,-0.629,-0.908,0.506,-1.152,0.646,0.401,0.216,0.875,-1.09,-0.986,0.68,0.469,-1.148,-0.678
2014-01-16,2014,1,16,1,0,0,4.954,1.017,0.582,-0.554,0.836,-0.568,-0.587,1.155,-0.696,-0.013,1.006,-0.993,1.175,-1.028,0.058,0.97,-1.748,1.106,-0.266,-0.84,-5.24
2014-01-17,2014,1,17,1,0,0,-0.106,0.571,0.191,-0.088,0.435,-1.154,0.607,0.547,5.848,0.23,-1.095,0.865,-2.98,-0.796,-0.327,1.122,2.339,0.443,0.702,-1.145,-1.917
2014-01-21,2014,1,21,1,0,0,3.079,0.49,0.176,-0.305,0.293,-0.328,-0.795,1.123,1.058,-0.197,1.084,-0.887,2.027,-0.387,-0.749,1.136,6.957,1.144,-0.705,-0.439,-2.336
2014-01-22,2014,1,22,1,0,0,0.42,0.384,0.043,-0.134,0.201,-0.318,1.12,-0.802,7.092,0.416,-1.141,0.725,-2.147,-1.135,0.751,0.384,2.299,0.774,0.355,-1.129,-0.915
